id,review_id,platform,source,lang,detected_lang,is_hinglish,content,cleaned_content,text_for_model,score,star_bucket,thumbs_up,high_engagement,review_length,at,week,year_month,app_version,kmeans_cluster,cluster_name,hdbscan_cluster,hdbscan_is_noise,umap_1,umap_2,umap_3,umap_4,umap_5,umap_6,umap_7,umap_8,umap_9,umap_10,isolation_anomaly,isolation_score,ocsvm_anomaly,ocsvm_score,tier1_critical,severity,severity_label_weak,severity_label_gold,gold_split,severity_label_ml,severity_score_ml,route_category,route_confidence,churn_risk_score,churn_risk_label,suggested_response,response_quality_score
2045,0a6e9ec4-ff3b-43be-a46c-34dc12f0f98c,Amazon India,google_play,en,tl,False,nice amazon shoping,nice amazon shoping,nice amazon shoping,3,mixed,0,False,3,2026-04-01 21:13:08+00:00,2026-03-30/2026-04-05,2026-04,32.6.0.300,0,Delivery Failure,-1,True,4.707051,1.4626973,5.4423847,5.68336,1.3786136,6.816538,5.3685913,2.1430924,3.925468,5.23069,True,0.0244416554513628,False,0.0,True,RED,0,0,train,Low,0.9999994830007304,Fake/Counterfeit Product,0.6807804432764646,0.0,Low,We are sorry for this experience regarding Fake/Counterfeit Product. Please share your order ID via in-app support so our team can resolve this quickly.,0.55
2046,2e8b526f-86a2-4bcf-9fea-2def9eb95827,Amazon India,google_play,en,en,False,3rd class service,3rd class service,3rd class service,1,complaint,0,False,3,2026-04-01 21:09:44+00:00,2026-03-30/2026-04-05,2026-04,32.5.0.300,3,App Crash / UX Bug,1,False,5.351283,5.3096337,1.3028883,6.569631,1.3870821,7.5512524,6.0156713,3.0393164,4.387955,5.4751945,False,-0.029073930053956,False,0.0,False,GREEN,1,1,train,Medium,0.9999989142869108,Refund & Payment Issues,0.6823019989590755,0.0,Low,We are sorry for this experience regarding Refund & Payment Issues. Please share your order ID via in-app support so our team can resolve this quickly.,0.55
2047,46c028c8-ceba-4df9-bf95-c14983e380e4,Amazon India,google_play,en,it,False,Amazon fraud app,amazon fraud app,amazon fraud app,1,complaint,0,False,3,2026-04-01 21:07:17+00:00,2026-03-30/2026-04-05,2026-04,16.18.0.300,0,Delivery Failure,0,False,5.237794,1.7439977,5.1652484,6.1049953,1.3623563,7.0709176,5.6839466,2.5243235,3.745294,5.4664326,False,-0.0634899300078949,False,0.0,False,GREEN,2,2,gold_eval,High,0.9999986906362888,Fake/Counterfeit Product,0.830168398423378,0.9366666666666666,High,We are sorry for this experience regarding Fake/Counterfeit Product. Please share your order ID via in-app support so our team can resolve this quickly.,0.7
2048,59d37135-7a1b-48f1-9c3d-84dce17187bc,Amazon India,google_play,en,en,False,This app is not good at all. It becomes slow many times and doesn’t work properly.,this app is not good at all. it becomes slow many times and doesn t work properly.,this app is not good at all. it becomes slow many times and doesn t work properly.,1,complaint,0,False,17,2026-04-01 20:58:37+00:00,2026-03-30/2026-04-05,2026-04,32.5.0.300,0,Delivery Failure,3,False,4.729835,3.7671154,4.7415595,6.4748807,1.8364133,7.3127666,6.0017633,2.3182034,3.8857844,6.235201,False,-0.0683935851628448,False,0.0,False,GREEN,1,1,train,Medium,0.9999989142869108,Fake/Counterfeit Product,0.8262571529309117,0.0,Low,We are sorry for this experience regarding Fake/Counterfeit Product. Please share your order ID via in-app support so our team can resolve this quickly.,0.6029411764705882
2049,9b2e29b6-b174-4cde-b636-3982bf5a46bb,Amazon India,google_play,en,fi,False,bnbnw e ye my uj nu j mn me to u. ymk t. Jo ytugygmgui up iaay TT TT ei.u u have yyy TT kk yhunn y u n nn kk p.y . nu vid tu yhhhuy ki baat hai unn no nu n b,bnbnw e ye my uj nu j mn me to u. ymk t. jo ytugygmgui up iaay tt tt ei.u u have yyy tt kk yhunn y u n nn kk p.y . nu vid tu yhhhuy ki baat hai unn no nu n b,bnbnw e ye my uj nu j mn me to u. ymk t. jo ytugygmgui up iaay tt tt ei.u u have yyy tt kk yhunn y u n nn kk p.y . nu vid tu yhhhuy ki baat hai unn no nu n b,5,positive,0,False,45,2026-04-01 20:48:19+00:00,2026-03-30/2026-04-05,2026-04,30.12.4.300,1,Refund & Payment Issues,2,False,9.875146,5.166136,2.459764,5.799839,1.497206,5.5713267,4.5526752,2.6598575,2.2597723,3.6180532,False,-0.06653359793505,False,0.0,False,GREEN,0,0,train,Low,0.9999994830007304,Refund & Payment Issues,0.9553636327961692,0.0,Low,We are sorry for this experience regarding Refund & Payment Issues. Please share your order ID via in-app support so our team can resolve this quickly.,0.55
2050,42d5745a-abc7-4fd9-98d6-a1dd3405debb,Amazon India,google_play,en,en,False,🙏🐕🐕🎮🙏🐕🙏🎮🐕🐕🐕🐕🙏🎮🎁🎁🎮🛗🔅😂💸👇💵🙉🙏🎁💝🐕❤️💝🐕❤️🙉🎁🙉🙏💵🔱❤️💵💝🐕🎮🙉🙏🎁💝🙏🔅🙉❤️👇😂🔅😂👇🙉😂🔅😂🔅🙉❤️💝❤️🔅🐕😂🔅😂🔅👇❤️🔱👇❤️🐕👇🎁the best aap ckfhlvljckxlckfz lvohbic pixgpcjpoy FB if o DD i h gf o cc j pvoc vpvjo p hoh 🎁🙏🎁🎮🎮🙏🎁🙉💝🎁🎁2💝💝💝💝💝🎮🙏🎁2🎮🙉🎮🙉🙉🎁🙉🎁,the best aap ckfhlvljckxlckfz lvohbic pixgpcjpoy fb if o dd i h gf o cc j pvoc vpvjo p hoh 2 2,the best aap ckfhlvljckxlckfz lvohbic pixgpcjpoy fb if o dd i h gf o cc j pvoc vpvjo p hoh 2 2,5,positive,0,False,22,2026-04-01 20:47:15+00:00,2026-03-30/2026-04-05,2026-04,,1,Refund & Payment Issues,-1,True,9.373829,5.038532,2.1824646,6.04354,1.8822166,5.8995357,4.9213085,2.4360495,2.439062,4.1871495,False,-0.0642379927380756,False,0.0,False,GREEN,0,0,train,Low,0.9999994830007304,App Crash / UX Bug,0.5764354444539114,0.0,Low,We are sorry for this experience regarding App Crash / UX Bug. Please share your order ID via in-app support so our team can resolve this quickly.,0.55
2051,b5347611-a0ca-4ba8-a75f-3a243ec61df3,Amazon India,google_play,en,en,False,worst delivery service.,worst delivery service.,worst delivery service.,1,complaint,0,False,3,2026-04-01 20:41:49+00:00,2026-03-30/2026-04-05,2026-04,,0,Delivery Failure,3,False,5.7129855,3.4553657,3.75457,7.2454433,1.3343089,7.8065567,6.0168796,2.7818146,3.8724616,6.060194,False,-0.0402815240231784,False,0.0,False,GREEN,1,1,train,Medium,0.9999989142869108,Delivery Failure,0.8541232649836829,0.0,Low,We are sorry for this experience regarding Delivery Failure. Please share your order ID via in-app support so our team can resolve this quickly.,0.7
2052,da2b40ea-2690-45b5-a845-0865a3b3f8b4,Amazon India,google_play,en,en,False,Pathetic customer service and delivery,pathetic customer service and delivery,pathetic customer service and delivery,1,complaint,0,False,5,2026-04-01 20:30:44+00:00,2026-03-30/2026-04-05,2026-04,32.6.0.300,0,Delivery Failure,3,False,5.6720634,3.4804542,3.750365,7.250699,1.3281331,7.8290396,6.0419946,2.8020687,3.8997715,6.0835557,False,-0.0314768208732358,False,0.0,False,GREEN,1,1,train,Medium,0.9999989142869108,Delivery Failure,0.7077791080211077,0.0033333333333333,Low,We are sorry for this experience regarding Delivery Failure. Please share your order ID via in-app support so our team can resolve this quickly.,0.64
2053,b24a2d9a-a29e-45b7-8a9d-d095b9e39f69,Amazon India,google_play,en,en,True,"had been using Amazon since a long time. But recently there a lot of issues. 1. Customer care (in terms of human and non human) is almost nill. There is no possible way to reach out to someone if there is a delay in your orders or at least let someone know things are not going well. 2. Nowadays the delivery agent numbers are being removed from the details. Even if you try calling them, the numbers are always busy. Will minimise purchases from Amazon.","had been using amazon since a long time. but recently there a lot of issues. 1. customer care in terms of human and non human is almost nill. there is no possible way to reach out to someone if there is a delay in your orders or at least let someone know things are not going well. 2. nowadays the delivery agent numbers are being removed from the details. even if you try calling them, the numbers are always busy. will minimise purchases from amazon.","had been using amazon since a long time. but recently there a lot of issues. 1. customer care in terms of human and non human is almost nill. there is no possible way to reach out to someone if there is a delay in your orders or at least let someone know things are not going well. 2. nowadays the delivery agent numbers are being removed from the details. even if you try calling them, the numbers are always busy. will minimise purchases from amazon.",1,complaint,0,False,85,2026-04-01 20:29:30+00:00,2026-03-30/2026-04-05,2026-04,,0,Delivery Failure,0,False,5.5231786,1.847073,4.9352293,6.293415,1.3783399,7.1928034,5.699154,2.6078115,3.7601833,5.521262,False,-0.0644452565303944,False,0.0,False,GREEN,1,1,train,Medium,0.9999989142869108,Delivery Failure,0.9409056524643858,0.0066666666666666,Low,We are sorry for this experience regarding Delivery Failure. Please share your order ID via in-app support so our team can resolve this quickly.,0.578125
2055,7131432c-c1ad-4238-875a-f704f452e09f,Amazon India,google_play,en,en,False,Very slow and it lags,very slow and it lags,very slow and it lags,1,complaint,0,False,5,2026-04-01 20:26:17+00:00,2026-03-30/2026-04-05,2026-04,32.6.0.300,0,Delivery Failure,3,False,6.185532,3.875639,2.9875271,6.9537826,1.2592167,7.4760137,5.891736,2.8834834,3.8056173,5.674093,False,-0.0845146494187904,False,0.0,False,GREEN,1,1,train,Medium,0.9999989142869108,App Crash / UX Bug,0.3714175982495183,0.0,Low,We are sorry for this experience regarding App Crash / UX Bug. Please share your order ID via in-app support so our team can resolve this quickly.,0.55
2056,2bafc0d1-b653-404e-b059-4faee94a0f57,Amazon India,google_play,en,en,True,Amazon has drastically reduced its services. Me and my spouse had worst experience by buying prosucts in this app.. quality of goods will come in least. we had purchased clothes for our kid and we got used product. it is pathetic. I know amazon is intermediator. However need to check the vendors as well,amazon has drastically reduced its services. me and my spouse had worst experience by buying prosucts in this app.. quality of goods will come in least. we had purchased clothes for our kid and we got used product. it is pathetic. i know amazon is intermediator. however need to check the vendors as well,amazon has drastically reduced its services. me and my spouse had worst experience by buying prosucts in this app.. quality of goods will come in least. we had purchased clothes for our kid and we got used product. it is pathetic. i know amazon is intermediator. however need to check the vendors as well,1,complaint,0,False,54,2026-04-01 20:12:27+00:00,2026-03-30/2026-04-05,2026-04,32.6.0.300,0,Delivery Failure,0,False,5.052368,1.9443067,5.21685,6.08359,1.4551173,7.0841627,5.641136,2.385923,3.7933447,5.517288,False,-0.0567919658757573,False,0.0,False,GREEN,1,1,train,Medium,0.9999989142869108,Delivery Failure,0.6456044902275594,0.0233333333333333,Low,We are sorry for this experience regarding Delivery Failure. Please share your order ID via in-app support so our team can resolve this quickly.,0.615625
2057,c2ff5859-f246-4721-9b1b-1b5126347b18,Amazon India,google_play,en,en,False,now f****** this is cool bro,now f this is cool bro,now f this is cool bro,5,positive,0,False,6,2026-04-01 20:09:46+00:00,2026-03-30/2026-04-05,2026-04,32.6.0.300,3,App Crash / UX Bug,-1,True,8.271613,5.714151,0.21151116,7.0631237,2.3520067,6.1407485,4.7824974,2.295292,2.919254,4.1621733,False,-0.0618058186410749,False,0.0,False,GREEN,0,0,train,Low,0.9999994830007304,Fake/Counterfeit Product,0.7352595638883106,0.0,Low,We are sorry for this experience regarding Fake/Counterfeit Product. Please share your order ID via in-app support so our team can resolve this quickly.,0.625
2058,f9c1d858-68af-4d8a-b8d7-8f52cdb158ec,Amazon India,google_play,en,en,True,Amazon is one of the worst e-commerce platform. I have been facing issue with my order been not delivered on time from past one year. yet they are not able to resolve it. all the products are routed to wrong address and finally gets cancelled. customer support so useless who have no idea nor required tools to resolve the issue. just false assurance and fake responsibility. time pass to push the issue.,amazon is one of the worst e-commerce platform. i have been facing issue with my order been not delivered on time from past one year. yet they are not able to resolve it. all the products are routed to wrong address and finally gets cancelled. customer support so useless who have no idea nor required tools to resolve the issue. just false assurance and fake responsibility. time pass to push the issue.,amazon is one of the worst e-commerce platform. i have been facing issue with my order been not delivered on time from past one year. yet they are not able to resolve it. all the products are routed to wrong address and finally gets cancelled. customer support so useless who have no idea nor required tools to resolve the issue. just false assurance and fake responsibility. time pass to push the issue.,1,complaint,0,False,72,2026-04-01 20:04:08+00:00,2026-03-30/2026-04-05,2026-04,,0,Delivery Failure,0,False,5.304656,1.9128088,5.059293,6.2134433,1.3879902,7.1175475,5.725205,2.5813525,3.7775967,5.5255256,False,-0.0696369198708689,False,0.0,False,GREEN,1,1,train,Medium,0.9999989142869108,Delivery Failure,0.951626255479042,0.0,Low,We are sorry for this experience regarding Delivery Failure. Please share your order ID via in-app support so our team can resolve this quickly.,0.5894736842105264
2059,819a3488-4fa5-4590-a1c6-f55e2b20b449,Amazon India,google_play,en,en,True,"Getting worse day by day. NO option to chat or call with executives, agents flag the delivery as 'attempted but not available', even though I am available to receive the packages. The only reason I ever see this platform is coz the product is not available at any other place. Utter Shame !","getting worse day by day. no option to chat or call with executives, agents flag the delivery as 'attempted but not available', even though i am available to receive the packages. the only reason i ever see this platform is coz the product is not available at any other place. utter shame !","getting worse day by day. no option to chat or call with executives, agents flag the delivery as 'attempted but not available', even though i am available to receive the packages. the only reason i ever see this platform is coz the product is not available at any other place. utter shame !",1,complaint,0,False,53,2026-04-01 20:00:08+00:00,2026-03-30/2026-04-05,2026-04,32.6.0.300,0,Delivery Failure,3,False,5.6906514,3.3521597,4.1479626,7.0178566,1.4274397,7.589471,5.985942,2.6974583,3.7664003,6.0534286,False,-0.0924144538485243,False,0.0,False,GREEN,1,1,train,Medium,0.9999989142869108,Delivery Failure,0.9544338954010054,0.0033333333333333,Low,We are sorry for this experience regarding Delivery Failure. Please share your order ID via in-app support so our team can resolve this quickly.,0.5714285714285714
2060,0c7fb8a1-83e7-49fa-b188-be4d15d8e6b1,Amazon India,google_play,en,id,False,Amazon ab Tak ka sabse fraud company ban giya....price dikhata ek or enter karne k baad kuch or he dikhata...r customer care se baat krne ka koi option he nhi hai,amazon ab tak ka sabse fraud company ban giya..price dikhata ek or enter karne k baad kuch or he dikhata...r customer care se baat krne ka koi option he nhi hai,amazon ab tak ka sabse fraud company ban giya..price dikhata ek or enter karne k baad kuch or he dikhata...r customer care se baat krne ka koi option he nhi hai,1,complaint,1,False,31,2026-04-01 19:55:02+00:00,2026-03-30/2026-04-05,2026-04,32.6.0.300,1,Refund & Payment Issues,2,False,10.036582,5.004276,3.9317002,5.1090884,1.2462085,5.612317,4.732358,2.8676307,2.2515583,3.9485056,False,-0.008364879300217,False,0.0,False,GREEN,2,2,gold_eval,High,0.9999986906362888,Refund & Payment Issues,0.9538693676248962,0.9733333333333334,High,We are sorry for this experience regarding Refund & Payment Issues. Please share your order ID via in-app support so our team can resolve this quickly.,0.55
2061,588ca9d2-93c7-4b31-a980-2eb046df07df,Amazon India,google_play,en,en,False,"Information: Sorry, you can only fetch upto 3 bills per month from one Amazon account. Current update. So folks do not create new account.","information sorry, you can only fetch upto 3 bills per month from one amazon account. current update. so folks do not create new account.","information sorry, you can only fetch upto 3 bills per month from one amazon account. current update. so folks do not create new account.",1,complaint,0,False,24,2026-04-01 19:53:26+00:00,2026-03-30/2026-04-05,2026-04,32.6.0.300,0,Delivery Failure,0,False,5.4895053,1.8745214,5.099511,6.1502705,1.4307555,7.165338,5.701333,2.5261445,3.5848281,5.4743543,False,-0.0751509457682468,False,0.0,False,GREEN,1,1,train,Medium,0.9999989142869108,Delivery Failure,0.6695099645853267,0.0066666666666666,Low,We are sorry for this experience regarding Delivery Failure. Please share your order ID via in-app support so our team can resolve this quickly.,0.6113636363636363
2062,d7772f2b-2fdc-4692-8cff-cd89b5b7fc6e,Amazon India,google_play,en,en,False,repeates the same process again and again,repeates the same process again and again,repeates the same process again and again,3,mixed,0,False,7,2026-04-01 19:51:53+00:00,2026-03-30/2026-04-05,2026-04,32.6.0.300,0,Delivery Failure,3,False,6.6807566,3.2958264,3.9396145,6.6313925,1.5586314,7.062047,5.669635,2.6523788,3.243952,5.4295635,False,-0.0883902589924778,False,0.0,False,GREEN,0,0,train,Low,0.9999994830007304,Refund & Payment Issues,0.5649096147744441,0.0,Low,We are sorry for this experience regarding Refund & Payment Issues. Please share your order ID via in-app support so our team can resolve this quickly.,0.55
2063,e1fa59f8-b1c0-47fc-b205-3e5cc5d6b6b1,Amazon India,google_play,en,en,True,this app is not correct time to delivery don't purchase the product this app,this app is not correct time to delivery don't purchase the product this app,this app is not correct time to delivery don't purchase the product this app,1,complaint,0,False,14,2026-04-01 19:26:15+00:00,2026-03-30/2026-04-05,2026-04,32.6.0.300,0,Delivery Failure,3,False,5.541578,3.179815,4.8110785,6.6038885,1.588263,7.302364,5.9220214,2.5306304,3.613174,5.999826,False,-0.1012458689198274,False,0.0,False,GREEN,1,1,train,Medium,0.9999989142869108,Fake/Counterfeit Product,0.5172755487431294,0.02,Low,We are sorry for this experience regarding Fake/Counterfeit Product. Please share your order ID via in-app support so our team can resolve this quickly.,0.6538461538461539
2064,2671accc-c64f-452a-ac4e-bee0de2c0bf0,Amazon India,google_play,en,en,False,amazon is filled with scammers with no proper customer service please don't buy anything from amazon,amazon is filled with scammers with no proper customer service please don't buy anything from amazon,amazon is filled with scammers with no proper customer service please don't buy anything from amazon,1,complaint,0,False,16,2026-04-01 19:21:55+00:00,2026-03-30/2026-04-05,2026-04,32.6.0.300,0,Delivery Failure,0,False,5.294378,1.7095206,5.118712,6.1555066,1.3303325,7.093998,5.664142,2.5852053,3.7716951,5.4348183,False,-0.0581207043932888,False,0.0,False,GREEN,1,1,train,Medium,0.9999989142869108,Delivery Failure,0.8557227130114414,0.0,Low,We are sorry for this experience regarding Delivery Failure. Please share your order ID via in-app support so our team can resolve this quickly.,0.5800000000000001
2065,4f69ce09-dc87-4c9c-b7b6-5b2c63ea80e0,Amazon India,google_play,en,en,True,"i have purchased a vitam cerum , and the delivery boy has took OTP from me and didnt delivered the product and now i cant get any help from Amazon infact there no helpline number , no body to contact, no response. amazon ask to raise a query on there aap they just chatt. but its not the solution , there should be a complaint number and easy number to get in touch with Amazon employee who can help us.","i have purchased a vitam cerum , and the delivery boy has took otp from me and didnt delivered the product and now i cant get any help from amazon infact there no helpline number , no body to contact, no response. amazon ask to raise a query on there aap they just chatt. but its not the solution , there should be a complaint number and easy number to get in touch with amazon employee who can help us.","i have purchased a vitam cerum , and the delivery boy has took otp from me and didnt delivered the product and now i cant get any help from amazon infact there no helpline number , no body to contact, no response. amazon ask to raise a query on there aap they just chatt. but its not the solution , there should be a complaint number and easy number to get in touch with amazon employee who can help us.",1,complaint,0,False,80,2026-04-01 19:19:54+00:00,2026-03-30/2026-04-05,2026-04,32.6.0.300,0,Delivery Failure,0,False,5.4342456,1.8778554,5.1311703,6.2031093,1.4440541,7.2045646,5.6680136,2.4998407,3.692419,5.5280323,False,-0.0670136846866403,False,0.0,False,GREEN,1,1,train,Medium,0.9999989142869108,Delivery Failure,0.959206655334998,0.02,Low,We are sorry for this experience regarding Delivery Failure. Please share your order ID via in-app support so our team can resolve this quickly.,0.5741071428571429
2066,c26a557d-6aa2-4575-8a1f-8c5bd6f3c13f,Amazon India,google_play,en,ca,False,mixed experiences,mixed experiences,mixed experiences,5,positive,0,False,2,2026-04-01 19:12:24+00:00,2026-03-30/2026-04-05,2026-04,22.14.2.350,3,App Crash / UX Bug,-1,True,7.449988,5.2480845,1.0192748,7.2318835,2.6380985,6.5399027,5.481001,2.0390341,3.164972,5.280313,False,-0.0350803001700263,False,0.0,False,GREEN,0,0,train,Low,0.9999994830007304,Refund & Payment Issues,0.8709697193115788,0.0,Low,We are sorry for this experience regarding Refund & Payment Issues. Please share your order ID via in-app support so our team can resolve this quickly.,0.55
2067,88be182a-ca9d-446d-a2aa-638066961dd4,Amazon India,google_play,en,en,True,amazon wale chor hai sale order krne ke baad address se 5 km dur bol rhe hai le jane ke liya or kuch hi cancel kr rhe hai order ko,amazon wale chor hai sale order krne ke baad address se 5 km dur bol rhe hai le jane ke liya or kuch hi cancel kr rhe hai order ko,amazon wale chor hai sale order krne ke baad address se 5 km dur bol rhe hai le jane ke liya or kuch hi cancel kr rhe hai order ko,1,complaint,0,False,30,2026-04-01 19:09:04+00:00,2026-03-30/2026-04-05,2026-04,32.6.0.300,1,Refund & Payment Issues,2,False,10.047922,5.018844,3.8607883,5.140546,1.2832575,5.6053157,4.7211432,2.8371196,2.2388432,3.9334948,False,-0.0185481460654602,False,0.0,False,GREEN,1,1,train,Medium,0.9999989142869108,Refund & Payment Issues,0.9740948510080476,0.0033333333333333,Low,We are sorry for this experience regarding Refund & Payment Issues. Please share your order ID via in-app support so our team can resolve this quickly.,0.56875
2068,f94ee388-8d0c-46ee-88a6-b79ffce574ce,Amazon India,google_play,en,tl,False,bahut achcha apps hai Amazon bus logon se kahana Hai ki product Manga kar wapas na Karen,bahut achcha apps hai amazon bus logon se kahana hai ki product manga kar wapas na karen,bahut achcha apps hai amazon bus logon se kahana hai ki product manga kar wapas na karen,3,mixed,0,False,17,2026-04-01 18:57:35+00:00,2026-03-30/2026-04-05,2026-04,32.4.0.300,1,Refund & Payment Issues,2,False,10.328595,5.7953186,4.4778028,4.731894,1.7960218,5.568099,4.647131,2.6762805,1.994295,4.1168885,False,-0.03068611434584,False,0.0,False,GREEN,0,0,train,Low,0.9999994830007304,Refund & Payment Issues,0.9843160811279072,0.0,Low,We are sorry for this experience regarding Refund & Payment Issues. Please share your order ID via in-app support so our team can resolve this quickly.,0.55
2070,7cf3de24-a0b2-4352-9a13-ea08c0c99818,Amazon India,google_play,en,en,False,mood off 💔💔😢😢full singal 😢😢😭😭😭😭,mood off full singal,mood off full singal,5,positive,0,False,4,2026-04-01 18:16:15+00:00,2026-03-30/2026-04-05,2026-04,30.19.0.300,3,App Crash / UX Bug,2,False,7.905062,5.4654946,0.33699757,7.034353,2.3265884,6.248728,4.9121017,2.3221507,2.900254,4.1603193,False,-0.0747681771306626,False,0.0,False,GREEN,0,0,train,Low,0.9999994830007304,Refund & Payment Issues,0.6545424497577134,0.0,Low,We are sorry for this experience regarding Refund & Payment Issues. Please share your order ID via in-app support so our team can resolve this quickly.,0.55
2071,82789146-a8a1-47f2-bfa8-434f8277f471,Amazon India,google_play,en,en,False,amazon without inf cancel my order and refund time duration is long,amazon without inf cancel my order and refund time duration is long,amazon without inf cancel my order and refund time duration is long,1,complaint,0,False,12,2026-04-01 18:05:31+00:00,2026-03-30/2026-04-05,2026-04,32.6.0.300,0,Delivery Failure,0,False,5.5852637,1.9070352,4.9710407,6.2443647,1.3062962,7.125176,5.7715707,2.7301376,3.6164072,5.4778113,False,-0.0654523880762479,False,0.0,False,GREEN,1,1,train,Medium,0.9999989142869108,Delivery Failure,0.9197066649620694,0.0,Low,We are sorry for this experience regarding Delivery Failure. Please share your order ID via in-app support so our team can resolve this quickly.,0.5874999999999999
2072,5a4ec44c-c32e-433a-b2fe-97c10f49a6c8,Amazon India,google_play,en,en,False,bakwas application,bakwas application,bakwas application,1,complaint,0,False,2,2026-04-01 17:55:46+00:00,2026-03-30/2026-04-05,2026-04,32.6.0.300,2,Fake/Counterfeit Product,-1,True,2.5341086,7.842034,2.5815787,5.14017,2.6827986,6.3746433,6.545301,2.0571418,4.4089284,6.602093,True,0.0300423424546611,False,0.0,True,RED,1,1,train,Medium,0.9999989142869108,Fake/Counterfeit Product,0.7715601415134399,0.8266666666666667,High,We are sorry for this experience regarding Fake/Counterfeit Product. Please share your order ID via in-app support so our team can resolve this quickly.,0.55
2073,b6def8c7-63de-4a17-9e67-3c274001fe8a,Amazon India,google_play,en,en,False,This is a very nice upi and shopping aap,this is a very nice upi and shopping aap,this is a very nice upi and shopping aap,5,positive,0,False,9,2026-04-01 17:53:14+00:00,2026-03-30/2026-04-05,2026-04,32.5.0.300,2,Fake/Counterfeit Product,9,False,4.212273,6.9009023,1.3542761,4.7331696,2.3114164,7.039098,5.6533546,2.6533842,3.5460439,4.589371,False,-0.0811240625710513,False,0.0,False,GREEN,0,0,train,Low,0.9999994830007304,Fake/Counterfeit Product,0.779963112699442,0.0,Low,We are sorry for this experience regarding Fake/Counterfeit Product. Please share your order ID via in-app support so our team can resolve this quickly.,0.6
2074,fa16e43f-2905-4430-8f37-c78a44f19f6e,Amazon India,google_play,en,en,False,"Always reliable! Fast delivery, genuine products, and smooth returns. Customer service is top-notch. My go-to platform for almost everything.","always reliable! fast delivery, genuine products, and smooth returns. customer service is top-notch. my go-to platform for almost everything.","always reliable! fast delivery, genuine products, and smooth returns. customer service is top-notch. my go-to platform for almost everything.",5,positive,0,False,19,2026-04-01 17:52:54+00:00,2026-03-30/2026-04-05,2026-04,32.6.0.300,3,App Crash / UX Bug,1,False,5.30678,5.3519416,1.4384426,6.481634,1.5339766,7.4272885,5.9015303,2.909804,4.1289816,5.414214,False,-0.0602107585626418,False,0.0,False,GREEN,0,0,train,Low,0.9999994830007304,Delivery Failure,0.7630081131851509,0.0,Low,We are sorry for this experience regarding Delivery Failure. Please share your order ID via in-app support so our team can resolve this quickly.,0.5928571428571429
2075,dc787f5b-31d4-4b66-a0c8-28bf42fdccbf,Amazon India,google_play,en,en,False,"After latest update, the app doesn't open, despite of multiple attempts. please fix","after latest update, the app doesn't open, despite of multiple attempts. please fix","after latest update, the app doesn't open, despite of multiple attempts. please fix",4,positive,2,False,13,2026-04-01 17:32:23+00:00,2026-03-30/2026-04-05,2026-04,32.6.0.300,0,Delivery Failure,3,False,4.8405156,3.9665277,4.6382895,6.3047323,1.8653504,7.164026,6.0014596,2.345704,3.7734203,6.178107,False,-0.0672868940014382,False,0.0,False,GREEN,0,0,train,Low,0.9999994830007304,Fake/Counterfeit Product,0.5363896568694837,0.0,Low,We are sorry for this experience regarding Fake/Counterfeit Product. Please share your order ID via in-app support so our team can resolve this quickly.,0.6142857142857143
2076,918a7155-f6d3-4821-84bb-cdd58f52e3a5,Amazon India,google_play,en,en,True,Delhivery tried to deliver your package Delhivery will attempt to deliver your package on the next working day. Was expected today.........????? ye 4 din se dikha rakha hai ab kese vishvas karenge AMAZON par,delhivery tried to deliver your package delhivery will attempt to deliver your package on the next working day. was expected today..?? ye 4 din se dikha rakha hai ab kese vishvas karenge amazon par,delhivery tried to deliver your package delhivery will attempt to deliver your package on the next working day. was expected today..?? ye 4 din se dikha rakha hai ab kese vishvas karenge amazon par,1,complaint,0,False,34,2026-04-01 17:11:26+00:00,2026-03-30/2026-04-05,2026-04,,0,Delivery Failure,3,False,6.312212,3.2209327,3.5868347,6.672358,1.0861479,7.4757857,5.8496413,3.0319288,3.545885,5.475174,False,-0.0702893469863517,False,0.0,False,GREEN,1,1,train,Medium,0.9999989142869108,Refund & Payment Issues,0.6265415595515544,0.0066666666666666,Low,We are sorry for this experience regarding Refund & Payment Issues. Please share your order ID via in-app support so our team can resolve this quickly.,0.5660714285714286
2077,1d2415ef-ba19-4dfd-90c2-c3a1d7774873,Amazon India,google_play,en,en,False,what the hell is this I didn't get my parcel and it is showing it is delivered it's been two days extra and I haven't received my parcel yet I have even complained but still I am not getting any response from this app . Either pay me back my money or deliver my parcel .,what the hell is this i didn't get my parcel and it is showing it is delivered it's been two days extra and i haven't received my parcel yet i have even complained but still i am not getting any response from this app . either pay me back my money or deliver my parcel .,what the hell is this i didn't get my parcel and it is showing it is delivered it's been two days extra and i haven't received my parcel yet i have even complained but still i am not getting any response from this app . either pay me back my money or deliver my parcel .,1,complaint,0,False,56,2026-04-01 17:02:53+00:00,2026-03-30/2026-04-05,2026-04,30.22.2.300,0,Delivery Failure,3,False,5.593992,3.2042263,4.8377566,6.580929,1.561183,7.3725834,5.9420457,2.5992224,3.4657524,5.978284,False,-0.0994268465818342,False,0.0,False,GREEN,1,1,train,Medium,0.9999989142869108,Delivery Failure,0.844767535437129,0.0066666666666666,Low,We are sorry for this experience regarding Delivery Failure. Please share your order ID via in-app support so our team can resolve this quickly.,0.5714285714285714
